::ffff:188.143.232.103 - - [07/Mar/2016:20:21:49 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:50 +0000] "GET /phpMyAdmin-2.6.0-pl1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:50 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:51 +0000] "GET /phpMyAdmin-2.6.0-pl2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:51 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:51 +0000] "GET /phpMyAdmin-2.6.0-pl3/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:52 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:52 +0000] "GET /phpMyAdmin-2.6.1-rc1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:53 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:53 +0000] "GET /phpMyAdmin-2.6.1-rc2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:53 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:54 +0000] "GET /phpMyAdmin-2.6.1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:54 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:55 +0000] "GET /phpMyAdmin-2.6.1-pl1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:55 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:55 +0000] "GET /phpMyAdmin-2.6.1-pl2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
